date,product,category,region,unit_price,quantity,revenue
2026-06-19,SKU-0002,Home,West,176.14,1,176.14
2026-06-19,SKU-0013,Apparel,West,80.57,2,161.14
2026-06-19,SKU-0043,Apparel,West,130.09,4,520.35
2026-06-19,SKU-0034,Toys,West,37.81,3,113.44
2026-06-19,SKU-0020,Grocery,West,33.13,4,132.51
2026-06-19,SKU-0022,Home,East,199.02,1,199.02
2026-06-19,SKU-0002,Home,North,132.9,1,132.9
2026-06-19,SKU-0041,Electronics,West,216.56,2,433.12
2026-06-19,SKU-0036,Electronics,North,484.33,3,1452.99
2026-06-19,SKU-0015,Grocery,South,9.41,4,37.62
2026-06-19,SKU-0045,Grocery,West,5.0,4,19.99
2026-06-19,SKU-0043,Apparel,West,100.47,3,301.41
2026-06-19,SKU-0030,Grocery,West,11.8,3,35.39
2026-06-20,SKU-0005,Grocery,West,36.4,1,36.4
2026-06-20,SKU-0033,Apparel,West,96.04,1,96.04
2026-06-20,SKU-0041,Electronics,East,323.36,4,1293.43
2026-06-20,SKU-0025,Grocery,West,34.78,4,139.11
2026-06-20,SKU-0047,Home,East,196.5,3,589.5
2026-06-20,SKU-0049,Toys,East,102.07,3,306.22
2026-06-20,SKU-0027,Home,East,168.41,1,168.41
2026-06-20,SKU-0036,Electronics,West,420.28,1,420.28
2026-06-20,SKU-0031,Electronics,West,86.02,4,344.08
2026-06-20,SKU-0028,Apparel,South,168.08,2,336.17
2026-06-20,SKU-0024,Toys,West,52.38,1,52.38
2026-06-20,SKU-0019,Toys,East,114.3,4,457.21
2026-06-20,SKU-0037,Home,East,143.05,4,572.21
2026-06-20,SKU-0049,Toys,South,191.81,2,383.62
2026-06-20,SKU-0042,Home,South,53.55,1,53.55
2026-06-20,SKU-0045,Grocery,West,11.57,2,23.14
2026-06-20,SKU-0020,Grocery,North,13.64,2,27.27
2026-06-20,SKU-0037,Home,South,183.47,1,183.47
2026-06-20,SKU-0013,Apparel,North,64.66,4,258.65
2026-06-20,SKU-0043,Apparel,North,91.04,2,182.07
2026-06-20,SKU-0040,Grocery,East,22.37,1,22.37
2026-06-20,SKU-0001,Electronics,North,405.53,4,1622.13
2026-06-20,SKU-0035,Grocery,East,9.88,4,39.54
2026-06-20,SKU-0006,Electronics,West,304.86,2,609.71
2026-06-20,SKU-0016,Electronics,North,93.34,1,93.34
2026-06-20,SKU-0006,Electronics,South,329.48,4,1317.91
2026-06-20,SKU-0002,Home,South,197.37,2,394.74
2026-06-20,SKU-0016,Electronics,North,312.37,1,312.37
2026-06-20,SKU-0001,Electronics,North,419.91,2,839.82
2026-06-20,SKU-0012,Home,West,26.06,3,78.18
2026-06-20,SKU-0023,Apparel,West,60.72,1,60.72
2026-06-20,SKU-0027,Home,North,29.01,1,29.01
2026-06-20,SKU-0033,Apparel,North,57.73,4,230.91
2026-06-20,SKU-0039,Toys,South,199.99,3,599.97
2026-06-20,SKU-0023,Apparel,North,89.84,2,179.68
2026-06-20,SKU-0005,Grocery,North,16.97,1,16.97
2026-06-20,SKU-0039,Toys,East,39.13,3,117.39
2026-06-20,SKU-0044,Toys,North,72.07,3,216.21
2026-06-20,SKU-0050,Grocery,East,28.16,3,84.48
2026-06-20,SKU-0040,Grocery,North,17.5,3,52.49
2026-06-20,SKU-0010,Grocery,West,6.55,4,26.18
2026-06-20,SKU-0045,Grocery,South,22.4,2,44.8
2026-06-20,SKU-0044,Toys,West,166.6,4,666.4
2026-06-20,SKU-0038,Apparel,West,68.75,2,137.49
2026-06-20,SKU-0038,Apparel,North,199.41,1,199.41
2026-06-20,SKU-0023,Apparel,East,169.02,2,338.03
2026-06-20,SKU-0005,Grocery,South,16.28,2,32.56
2026-06-20,SKU-0032,Home,West,142.17,4,568.68
2026-06-20,SKU-0039,Toys,North,12.64,1,12.64
2026-06-20,SKU-0010,Grocery,West,35.48,4,141.94
2026-06-20,SKU-0018,Apparel,North,34.64,1,34.64
2026-06-20,SKU-0034,Toys,North,143.44,2,286.88
2026-06-20,SKU-0001,Electronics,East,189.94,1,189.94
2026-06-20,SKU-0029,Toys,North,131.03,2,262.06
2026-06-20,SKU-0041,Electronics,East,306.08,2,612.17
2026-06-20,SKU-0014,Toys,South,25.15,3,75.46
2026-06-20,SKU-0022,Home,North,184.94,4,739.75
2026-06-20,SKU-0005,Grocery,West,19.79,2,39.59
2026-06-20,SKU-0048,Apparel,North,70.99,1,70.99
2026-06-20,SKU-0036,Electronics,North,492.73,1,492.73
2026-06-20,SKU-0010,Grocery,North,3.41,3,10.24
2026-06-20,SKU-0015,Grocery,East,37.41,3,112.22
2026-06-20,SKU-0018,Apparel,North,58.6,1,58.6
2026-06-20,SKU-0008,Apparel,East,98.36,4,393.46
2026-06-20,SKU-0017,Home,West,182.45,4,729.8
2026-06-20,SKU-0049,Toys,East,67.53,3,202.6
2026-06-20,SKU-0004,Toys,West,130.5,2,260.99
2026-06-20,SKU-0034,Toys,West,189.71,1,189.71
2026-06-20,SKU-0050,Grocery,South,36.05,4,144.22
2026-06-20,SKU-0009,Toys,West,137.72,3,413.15
2026-06-20,SKU-0017,Home,South,20.98,1,20.98
2026-06-20,SKU-0046,Electronics,South,347.1,4,1388.41
2026-06-20,SKU-0018,Apparel,West,123.72,2,247.44
2026-06-20,SKU-0045,Grocery,West,18.58,2,37.15
2026-06-20,SKU-0049,Toys,West,104.78,3,314.35
2026-06-20,SKU-0026,Electronics,West,238.84,4,955.38
2026-06-20,SKU-0021,Electronics,East,112.62,1,112.62
2026-06-20,SKU-0025,Grocery,South,14.42,3,43.27
2026-06-20,SKU-0027,Home,West,102.67,2,205.35
2026-06-20,SKU-0007,Electronics,South,369.18,3,1107.54
2026-06-20,SKU-0039,Toys,East,54.02,4,216.07
2026-06-20,SKU-0020,Grocery,South,22.09,1,22.09
2026-06-20,SKU-0033,Apparel,East,104.79,3,314.36
2026-06-20,SKU-0020,Grocery,East,32.06,4,128.25
2026-06-20,SKU-0029,Toys,East,79.29,4,317.15
2026-06-20,SKU-0008,Apparel,North,169.65,1,169.65
2026-06-20,SKU-0013,Apparel,South,189.09,3,567.27
2026-06-20,SKU-0006,Electronics,West,307.87,1,307.87
2026-06-20,SKU-0015,Grocery,West,11.35,4,45.39
2026-06-20,SKU-0032,Home,South,132.12,3,396.36
2026-06-20,SKU-0036,Electronics,West,126.12,2,252.23
2026-06-20,SKU-0013,Apparel,West,126.07,2,252.13
2026-06-20,SKU-0039,Toys,North,41.53,3,124.6
2026-06-20,SKU-0050,Grocery,South,19.02,2,38.04
2026-06-20,SKU-0049,Toys,East,44.7,1,44.7
2026-06-20,SKU-0006,Electronics,North,174.91,4,699.64
2026-06-20,SKU-0047,Home,North,122.76,1,122.76
2026-06-20,SKU-0025,Grocery,East,34.18,1,34.18
2026-06-20,SKU-0025,Grocery,South,31.02,4,124.08
2026-06-20,SKU-0016,Electronics,North,219.77,3,659.3
2026-06-20,SKU-0018,Apparel,West,194.15,2,388.3
2026-06-20,SKU-0039,Toys,West,77.45,1,77.45
2026-06-20,SKU-0012,Home,East,56.23,3,168.7
2026-06-20,SKU-0047,Home,South,190.66,3,571.99
2026-06-20,SKU-0045,Grocery,East,26.28,1,26.28
2026-06-20,SKU-0046,Electronics,East,203.35,3,610.05
2026-06-21,SKU-0008,Apparel,North,21.14,2,42.29
2026-06-21,SKU-0044,Toys,East,84.6,3,253.8
2026-06-21,SKU-0021,Electronics,West,474.84,3,1424.53
2026-06-21,SKU-0020,Grocery,West,20.56,2,41.13
2026-06-21,SKU-0033,Apparel,West,183.22,3,549.65
2026-06-21,SKU-0047,Home,East,130.99,4,523.98
2026-06-21,SKU-0032,Home,West,49.64,3,148.93
2026-06-21,SKU-0041,Electronics,West,362.95,2,725.9
2026-06-21,SKU-0035,Grocery,North,9.02,4,36.09
2026-06-21,SKU-0045,Grocery,South,26.43,2,52.86
2026-06-21,SKU-0025,Grocery,West,36.69,2,73.39
2026-06-21,SKU-0020,Grocery,North,17.87,3,53.62
2026-06-21,SKU-0047,Home,West,180.18,1,180.18
2026-06-21,SKU-0047,Home,South,118.62,2,237.23
2026-06-21,SKU-0050,Grocery,North,28.47,1,28.47
2026-06-21,SKU-0029,Toys,North,121.11,3,363.34
2026-06-21,SKU-0020,Grocery,West,14.24,3,42.71
2026-06-21,SKU-0001,Electronics,North,88.82,4,355.28
2026-06-21,SKU-0023,Apparel,East,92.99,1,92.99
2026-06-21,SKU-0035,Grocery,East,22.4,3,67.21
2026-06-21,SKU-0021,Electronics,East,212.63,3,637.88
2026-06-21,SKU-0039,Toys,East,62.83,1,62.83
2026-06-21,SKU-0017,Home,West,106.26,1,106.26
2026-06-21,SKU-0038,Apparel,West,145.18,1,145.18
2026-06-21,SKU-0042,Home,West,195.96,4,783.83
2026-06-21,SKU-0015,Grocery,East,24.68,4,98.73
2026-06-21,SKU-0041,Electronics,West,148.44,3,445.31
2026-06-21,SKU-0010,Grocery,South,9.76,3,29.27
2026-06-21,SKU-0035,Grocery,South,8.68,1,8.68
2026-06-21,SKU-0041,Electronics,North,161.17,4,644.68
2026-06-21,SKU-0050,Grocery,South,19.89,4,79.55
2026-06-21,SKU-0018,Apparel,West,180.63,3,541.89
2026-06-21,SKU-0011,Electronics,North,258.98,3,776.94
2026-06-21,SKU-0032,Home,West,169.01,3,507.02
2026-06-21,SKU-0041,Electronics,West,119.8,3,359.4
2026-06-21,SKU-0046,Electronics,East,207.48,2,414.97
2026-06-21,SKU-0032,Home,South,133.31,4,533.22
2026-06-21,SKU-0029,Toys,East,97.46,4,389.83
2026-06-21,SKU-0027,Home,West,112.98,4,451.92
2026-06-21,SKU-0003,Apparel,East,83.86,4,335.46
2026-06-21,SKU-0034,Toys,West,183.43,1,183.43
2026-06-21,SKU-0043,Apparel,South,117.45,3,352.34
2026-06-21,SKU-0026,Electronics,South,224.65,1,224.65
2026-06-21,SKU-0009,Toys,East,158.11,2,316.23
2026-06-21,SKU-0029,Toys,East,168.06,3,504.18
2026-06-21,SKU-0034,Toys,South,40.67,4,162.67
2026-06-21,SKU-0049,Toys,West,151.33,4,605.33
2026-06-21,SKU-0002,Home,South,144.99,1,144.99
2026-06-21,SKU-0032,Home,South,180.28,4,721.11
2026-06-21,SKU-0018,Apparel,West,37.21,4,148.85
2026-06-21,SKU-0028,Apparel,West,45.29,4,181.14
2026-06-21,SKU-0025,Grocery,East,29.89,4,119.56
2026-06-21,SKU-0013,Apparel,West,30.82,1,30.82
2026-06-21,SKU-0004,Toys,West,30.76,3,92.29
2026-06-21,SKU-0033,Apparel,North,26.88,2,53.76
2026-06-21,SKU-0011,Electronics,East,341.78,2,683.57
2026-06-21,SKU-0014,Toys,North,154.09,3,462.26
2026-06-21,SKU-0019,Toys,North,24.12,1,24.12
2026-06-21,SKU-0030,Grocery,South,28.57,3,85.72
2026-06-21,SKU-0003,Apparel,South,162.41,1,162.41
2026-06-21,SKU-0041,Electronics,East,284.33,3,853.0
2026-06-21,SKU-0031,Electronics,West,451.69,3,1355.07
2026-06-21,SKU-0027,Home,West,137.04,4,548.16
2026-06-21,SKU-0020,Grocery,North,9.08,4,36.33
2026-06-21,SKU-0036,Electronics,West,173.9,3,521.71
2026-06-21,SKU-0040,Grocery,West,26.16,4,104.64
2026-06-21,SKU-0019,Toys,South,71.36,3,214.09
2026-06-21,SKU-0008,Apparel,West,38.14,4,152.54
2026-06-21,SKU-0049,Toys,North,156.86,3,470.57
2026-06-21,SKU-0037,Home,North,83.03,1,83.03
2026-06-21,SKU-0015,Grocery,West,34.13,4,136.54
2026-06-21,SKU-0047,Home,West,44.56,4,178.23
2026-06-21,SKU-0044,Toys,North,26.0,1,26.0
2026-06-21,SKU-0035,Grocery,West,15.8,2,31.6
2026-06-21,SKU-0003,Apparel,West,119.9,1,119.9
2026-06-21,SKU-0023,Apparel,North,160.87,3,482.61
2026-06-21,SKU-0030,Grocery,East,39.83,2,79.66
2026-06-21,SKU-0046,Electronics,North,445.97,4,1783.87
2026-06-21,SKU-0018,Apparel,North,75.73,3,227.18
2026-06-21,SKU-0040,Grocery,North,36.5,1,36.5
2026-06-21,SKU-0045,Grocery,West,17.38,2,34.76
2026-06-21,SKU-0040,Grocery,South,33.19,3,99.58
2026-06-21,SKU-0008,Apparel,East,78.9,2,157.8
2026-06-21,SKU-0014,Toys,North,118.25,1,118.25
2026-06-21,SKU-0032,Home,West,31.38,3,94.15
2026-06-21,SKU-0038,Apparel,North,101.22,2,202.45
2026-06-21,SKU-0041,Electronics,West,171.38,3,514.15
2026-06-21,SKU-0047,Home,West,95.07,2,190.14
2026-06-22,SKU-0001,Electronics,South,172.22,2,344.44
2026-06-22,SKU-0032,Home,South,42.88,3,128.63
2026-06-22,SKU-0041,Electronics,South,190.86,2,381.72
2026-06-22,SKU-0028,Apparel,West,136.3,4,545.19
2026-06-22,SKU-0017,Home,East,114.51,4,458.03
2026-06-22,SKU-0049,Toys,West,199.89,1,199.89
2026-06-22,SKU-0035,Grocery,East,10.34,4,41.37
2026-06-22,SKU-0035,Grocery,West,25.68,4,102.74
2026-06-22,SKU-0006,Electronics,West,403.37,3,1210.11
2026-06-22,SKU-0040,Grocery,East,11.45,4,45.8
2026-06-22,SKU-0001,Electronics,East,307.14,1,307.14
2026-06-22,SKU-0026,Electronics,West,336.31,1,336.31
2026-06-22,SKU-0027,Home,East,174.5,4,698.02
2026-06-22,SKU-0009,Toys,North,109.77,2,219.54
2026-06-22,SKU-0030,Grocery,East,10.09,2,20.18
2026-06-22,SKU-0016,Electronics,North,213.77,3,641.31
2026-06-22,SKU-0020,Grocery,West,22.69,4,90.74
2026-06-22,SKU-0010,Grocery,South,22.63,3,67.9
2026-06-22,SKU-0016,Electronics,West,171.82,2,343.64
2026-06-22,SKU-0021,Electronics,West,274.98,4,1099.92
2026-06-22,SKU-0032,Home,East,135.3,3,405.91
2026-06-22,SKU-0004,Toys,West,45.01,3,135.03
2026-06-22,SKU-0018,Apparel,West,41.04,1,41.04
2026-06-22,SKU-0021,Electronics,West,274.5,2,549.01
2026-06-22,SKU-0033,Apparel,South,65.8,2,131.6
2026-06-22,SKU-0043,Apparel,West,189.24,1,189.24
2026-06-22,SKU-0043,Apparel,South,121.12,4,484.46
2026-06-22,SKU-0019,Toys,West,156.69,3,470.06
2026-06-22,SKU-0018,Apparel,West,10.78,1,10.78
2026-06-22,SKU-0041,Electronics,North,295.3,2,590.59
2026-06-22,SKU-0045,Grocery,South,20.57,1,20.57
2026-06-22,SKU-0001,Electronics,South,404.83,1,404.83
2026-06-22,SKU-0020,Grocery,West,18.93,3,56.78
2026-06-22,SKU-0035,Grocery,West,34.23,1,34.23
2026-06-22,SKU-0032,Home,South,167.33,3,501.98
2026-06-22,SKU-0009,Toys,South,19.19,3,57.56
2026-06-22,SKU-0040,Grocery,West,32.5,4,130.01
2026-06-22,SKU-0036,Electronics,West,286.81,4,1147.26
2026-06-22,SKU-0041,Electronics,South,411.67,2,823.33
2026-06-22,SKU-0009,Toys,West,108.7,1,108.7
2026-06-22,SKU-0025,Grocery,West,13.64,2,27.29
2026-06-22,SKU-0037,Home,West,151.82,3,455.45
2026-06-22,SKU-0031,Electronics,East,432.53,4,1730.1
2026-06-22,SKU-0004,Toys,South,41.08,1,41.08
2026-06-22,SKU-0049,Toys,South,25.92,3,77.77
2026-06-22,SKU-0035,Grocery,North,7.62,1,7.62
2026-06-22,SKU-0029,Toys,South,39.2,4,156.81
2026-06-22,SKU-0015,Grocery,North,39.57,3,118.72
2026-06-22,SKU-0006,Electronics,North,384.49,2,768.99
2026-06-22,SKU-0035,Grocery,North,25.93,2,51.86
2026-06-22,SKU-0043,Apparel,West,148.0,2,296.0
2026-06-22,SKU-0048,Apparel,South,62.78,1,62.78
2026-06-22,SKU-0033,Apparel,West,165.81,2,331.62
2026-06-22,SKU-0027,Home,North,70.05,3,210.15
2026-06-22,SKU-0040,Grocery,North,29.51,2,59.02
2026-06-22,SKU-0036,Electronics,West,248.17,4,992.67
2026-06-22,SKU-0041,Electronics,West,466.32,4,1865.29
2026-06-22,SKU-0047,Home,North,141.62,2,283.24
2026-06-22,SKU-0011,Electronics,North,390.47,4,1561.88
2026-06-22,SKU-0002,Home,West,134.19,3,402.57
2026-06-22,SKU-0029,Toys,East,142.45,2,284.9
2026-06-22,SKU-0044,Toys,East,77.1,4,308.4
2026-06-22,SKU-0035,Grocery,East,3.31,4,13.22
2026-06-22,SKU-0011,Electronics,North,383.34,1,383.34
2026-06-22,SKU-0027,Home,South,135.06,4,540.22
2026-06-22,SKU-0021,Electronics,East,236.93,4,947.71
2026-06-22,SKU-0035,Grocery,West,14.0,3,42.0
2026-06-22,SKU-0044,Toys,East,18.06,2,36.11
2026-06-22,SKU-0040,Grocery,North,5.4,2,10.8
2026-06-22,SKU-0024,Toys,West,193.85,1,193.85
2026-06-22,SKU-0037,Home,South,108.0,2,216.01
2026-06-22,SKU-0046,Electronics,West,343.28,1,343.28
2026-06-22,SKU-0006,Electronics,East,119.17,4,476.68
2026-06-22,SKU-0029,Toys,East,41.98,4,167.91
2026-06-22,SKU-0028,Apparel,South,18.07,3,54.22
2026-06-22,SKU-0037,Home,West,40.6,1,40.6
2026-06-22,SKU-0005,Grocery,West,18.53,3,55.58
2026-06-22,SKU-0049,Toys,East,46.76,1,46.76
2026-06-22,SKU-0005,Grocery,North,9.84,3,29.53
2026-06-22,SKU-0023,Apparel,West,94.49,2,188.99
2026-06-22,SKU-0006,Electronics,North,137.81,1,137.81
2026-06-22,SKU-0008,Apparel,East,78.3,1,78.3
2026-06-22,SKU-0009,Toys,West,88.46,2,176.91
2026-06-22,SKU-0038,Apparel,South,182.56,3,547.69
2026-06-22,SKU-0047,Home,South,53.31,1,53.31
2026-06-22,SKU-0041,Electronics,East,428.15,1,428.15
2026-06-22,SKU-0049,Toys,East,175.87,2,351.75
2026-06-22,SKU-0021,Electronics,North,411.67,1,411.67
2026-06-22,SKU-0043,Apparel,South,22.2,1,22.2
2026-06-22,SKU-0036,Electronics,West,345.82,2,691.65
2026-06-22,SKU-0019,Toys,West,115.77,1,115.77
2026-06-22,SKU-0023,Apparel,South,24.25,3,72.74
2026-06-22,SKU-0035,Grocery,West,10.5,3,31.49
2026-06-22,SKU-0024,Toys,East,90.18,1,90.18
2026-06-22,SKU-0003,Apparel,East,82.67,1,82.67
2026-06-22,SKU-0031,Electronics,West,230.18,2,460.35
2026-06-22,SKU-0047,Home,East,143.68,4,574.71
2026-06-22,SKU-0013,Apparel,North,57.73,1,57.73
2026-06-22,SKU-0028,Apparel,South,188.76,3,566.27
2026-06-22,SKU-0029,Toys,West,27.6,2,55.2
2026-06-22,SKU-0031,Electronics,East,309.7,2,619.4
2026-06-22,SKU-0012,Home,West,195.95,1,195.95
2026-06-22,SKU-0046,Electronics,West,478.27,1,478.27
2026-06-22,SKU-0042,Home,North,25.91,3,77.74
2026-06-22,SKU-0015,Grocery,West,24.08,3,72.24
2026-06-22,SKU-0049,Toys,West,85.31,3,255.93
2026-06-22,SKU-0032,Home,East,80.75,3,242.26
2026-06-22,SKU-0011,Electronics,South,180.82,3,542.47
2026-06-22,SKU-0050,Grocery,West,34.9,2,69.8
2026-06-22,SKU-0035,Grocery,West,4.52,1,4.52
2026-06-22,SKU-0014,Toys,North,106.69,2,213.39
2026-06-22,SKU-0015,Grocery,West,12.65,2,25.3
2026-06-22,SKU-0020,Grocery,West,9.26,2,18.51
2026-06-22,SKU-0006,Electronics,North,409.46,2,818.93
2026-06-22,SKU-0009,Toys,North,13.7,2,27.4
2026-06-22,SKU-0039,Toys,East,34.61,2,69.22
2026-06-22,SKU-0010,Grocery,East,36.46,4,145.83
2026-06-22,SKU-0041,Electronics,West,457.85,2,915.7
2026-06-22,SKU-0020,Grocery,South,22.94,4,91.78
2026-06-22,SKU-0032,Home,East,188.34,2,376.69
2026-06-22,SKU-0012,Home,South,11.79,2,23.58
2026-06-22,SKU-0036,Electronics,East,254.93,2,509.87
2026-06-22,SKU-0031,Electronics,East,465.72,3,1397.17
2026-06-22,SKU-0033,Apparel,North,196.82,4,787.27
2026-06-22,SKU-0008,Apparel,North,186.4,1,186.4
2026-06-22,SKU-0010,Grocery,East,8.39,1,8.39
2026-06-22,SKU-0038,Apparel,West,31.34,3,94.02
2026-06-22,SKU-0019,Toys,South,171.29,1,171.29
2026-06-22,SKU-0030,Grocery,East,28.49,1,28.49
2026-06-22,SKU-0045,Grocery,South,8.77,3,26.32
2026-06-22,SKU-0010,Grocery,West,38.89,2,77.78
2026-06-22,SKU-0044,Toys,West,122.41,4,489.65
2026-06-22,SKU-0022,Home,East,31.46,1,31.46
2026-06-22,SKU-0008,Apparel,West,133.25,3,399.75
2026-06-22,SKU-0004,Toys,North,43.57,2,87.15
2026-06-22,SKU-0010,Grocery,South,23.43,1,23.43
2026-06-22,SKU-0010,Grocery,East,17.8,2,35.6
2026-06-23,SKU-0022,Home,West,157.28,2,314.55
2026-06-23,SKU-0021,Electronics,West,282.11,3,846.32
2026-06-23,SKU-0014,Toys,South,75.1,1,75.1
2026-06-23,SKU-0024,Toys,South,161.94,2,323.88
2026-06-23,SKU-0029,Toys,South,147.89,2,295.78
2026-06-23,SKU-0010,Grocery,West,14.85,1,14.85
2026-06-23,SKU-0039,Toys,West,152.69,2,305.39
2026-06-23,SKU-0003,Apparel,East,54.53,2,109.07
2026-06-23,SKU-0049,Toys,South,179.09,4,716.35
2026-06-23,SKU-0030,Grocery,North,36.33,4,145.34
2026-06-23,SKU-0024,Toys,North,82.64,4,330.55
2026-06-23,SKU-0048,Apparel,West,40.96,2,81.92
2026-06-23,SKU-0007,Electronics,North,83.31,3,249.92
2026-06-23,SKU-0042,Home,West,79.76,2,159.51
2026-06-23,SKU-0037,Home,West,193.22,4,772.89
2026-06-23,SKU-0012,Home,West,164.17,3,492.52
2026-06-23,SKU-0025,Grocery,South,26.03,3,78.1
2026-06-23,SKU-0045,Grocery,North,34.35,4,137.41
2026-06-23,SKU-0040,Grocery,West,20.75,4,82.98
2026-06-23,SKU-0042,Home,West,25.75,3,77.24
2026-06-23,SKU-0049,Toys,West,139.84,2,279.68
2026-06-23,SKU-0019,Toys,North,61.48,1,61.48
2026-06-23,SKU-0006,Electronics,South,250.88,2,501.76
2026-06-23,SKU-0031,Electronics,West,101.19,2,202.38
2026-06-23,SKU-0002,Home,South,83.37,2,166.74
2026-06-23,SKU-0032,Home,North,39.05,1,39.05
2026-06-23,SKU-0005,Grocery,West,19.79,1,19.79
2026-06-23,SKU-0006,Electronics,North,236.94,3,710.82
2026-06-23,SKU-0045,Grocery,West,7.29,2,14.59
2026-06-23,SKU-0025,Grocery,South,30.55,3,91.64
2026-06-23,SKU-0012,Home,North,123.46,2,246.93
2026-06-23,SKU-0016,Electronics,South,266.73,1,266.73
2026-06-23,SKU-0024,Toys,East,80.3,3,240.91
2026-06-23,SKU-0009,Toys,West,165.24,1,165.24
2026-06-23,SKU-0012,Home,West,32.69,4,130.76
2026-06-23,SKU-0049,Toys,West,116.27,1,116.27
2026-06-23,SKU-0034,Toys,South,47.39,2,94.79
2026-06-23,SKU-0017,Home,West,67.55,3,202.66
2026-06-23,SKU-0015,Grocery,West,17.12,2,34.24
2026-06-23,SKU-0015,Grocery,East,32.85,3,98.54
2026-06-23,SKU-0024,Toys,East,92.26,3,276.79
2026-06-23,SKU-0016,Electronics,East,252.01,4,1008.02
2026-06-23,SKU-0021,Electronics,South,117.57,2,235.13
2026-06-23,SKU-0004,Toys,West,102.87,1,102.87
2026-06-23,SKU-0003,Apparel,East,96.03,2,192.07
2026-06-23,SKU-0030,Grocery,East,32.74,2,65.48
2026-06-23,SKU-0023,Apparel,East,79.43,1,79.43
2026-06-23,SKU-0005,Grocery,West,32.8,3,98.41
2026-06-23,SKU-0050,Grocery,West,12.62,3,37.87
2026-06-23,SKU-0012,Home,South,137.27,1,137.27
2026-06-23,SKU-0036,Electronics,South,186.7,3,560.11
2026-06-23,SKU-0026,Electronics,South,235.69,1,235.69
2026-06-23,SKU-0050,Grocery,East,34.78,4,139.14
2026-06-23,SKU-0041,Electronics,East,477.26,4,1909.02
2026-06-23,SKU-0020,Grocery,South,9.8,2,19.6
2026-06-23,SKU-0032,Home,West,94.48,1,94.48
2026-06-23,SKU-0043,Apparel,West,30.3,1,30.3
2026-06-23,SKU-0038,Apparel,East,151.61,1,151.61
2026-06-23,SKU-0002,Home,North,30.54,1,30.54
2026-06-23,SKU-0035,Grocery,East,7.12,4,28.46
2026-06-23,SKU-0008,Apparel,South,101.64,2,203.28
2026-06-23,SKU-0031,Electronics,East,356.21,1,356.21
2026-06-23,SKU-0020,Grocery,West,36.07,3,108.2
2026-06-23,SKU-0015,Grocery,North,8.97,2,17.95
2026-06-23,SKU-0039,Toys,South,168.06,2,336.13
2026-06-23,SKU-0003,Apparel,West,137.81,2,275.62
2026-06-23,SKU-0005,Grocery,East,21.55,3,64.64
2026-06-23,SKU-0022,Home,East,177.15,2,354.31
2026-06-23,SKU-0013,Apparel,West,41.09,4,164.38
2026-06-23,SKU-0046,Electronics,West,229.3,2,458.61
2026-06-23,SKU-0034,Toys,East,77.05,1,77.05
2026-06-23,SKU-0046,Electronics,West,434.19,1,434.19
2026-06-23,SKU-0027,Home,West,78.59,2,157.18
2026-06-23,SKU-0031,Electronics,West,333.33,2,666.67
2026-06-23,SKU-0016,Electronics,West,400.49,3,1201.46
2026-06-23,SKU-0044,Toys,South,68.75,2,137.5
2026-06-23,SKU-0030,Grocery,South,21.49,2,42.98
2026-06-23,SKU-0012,Home,West,161.6,4,646.38
2026-06-23,SKU-0028,Apparel,South,143.75,4,575.0
2026-06-23,SKU-0017,Home,South,38.7,1,38.7
2026-06-23,SKU-0009,Toys,South,57.4,1,57.4
2026-06-23,SKU-0038,Apparel,East,182.2,1,182.2
2026-06-23,SKU-0020,Grocery,North,12.97,2,25.94
2026-06-23,SKU-0026,Electronics,West,130.76,2,261.52
2026-06-23,SKU-0020,Grocery,West,36.3,1,36.3
2026-06-23,SKU-0039,Toys,West,121.33,1,121.33
2026-06-23,SKU-0022,Home,West,17.22,2,34.44
2026-06-23,SKU-0002,Home,East,177.46,1,177.46
2026-06-23,SKU-0013,Apparel,East,65.6,4,262.38
2026-06-23,SKU-0022,Home,West,165.93,3,497.79
2026-06-23,SKU-0003,Apparel,East,25.91,1,25.91
2026-06-23,SKU-0050,Grocery,West,23.84,3,71.52
2026-06-23,SKU-0032,Home,East,41.4,2,82.81
2026-06-23,SKU-0025,Grocery,East,34.91,1,34.91
2026-06-23,SKU-0023,Apparel,West,120.64,3,361.91
2026-06-23,SKU-0010,Grocery,West,19.89,3,59.68
2026-06-23,SKU-0024,Toys,South,44.09,1,44.09
2026-06-23,SKU-0023,Apparel,West,179.89,2,359.79
2026-06-23,SKU-0019,Toys,West,81.81,1,81.81
2026-06-24,SKU-0024,Toys,North,110.35,1,110.35
2026-06-24,SKU-0039,Toys,West,63.47,2,126.93
2026-06-24,SKU-0034,Toys,West,46.94,4,187.76
2026-06-24,SKU-0016,Electronics,East,350.39,1,350.39
2026-06-24,SKU-0005,Grocery,East,35.81,3,107.44
2026-06-24,SKU-0026,Electronics,East,295.41,1,295.41
2026-06-24,SKU-0046,Electronics,West,138.36,1,138.36
2026-06-24,SKU-0037,Home,South,134.07,2,268.15
2026-06-24,SKU-0028,Apparel,West,30.31,1,30.31
2026-06-24,SKU-0014,Toys,North,27.97,3,83.92
2026-06-24,SKU-0008,Apparel,West,95.68,3,287.04
2026-06-24,SKU-0035,Grocery,West,33.33,1,33.33
2026-06-24,SKU-0017,Home,West,130.36,2,260.73
2026-06-24,SKU-0012,Home,West,167.4,4,669.61
2026-06-24,SKU-0004,Toys,South,107.0,2,213.99
